4643_MDA_1	0.340651459608584	0.42118359104072	0.488056287764797	0.537164659015036	0.487573189616907	0.3355841796185	0.291994853270405
4643_MDA_23	0.340548939059629	0.425025235267614	0.493481424047066	0.539580811441618	0.484050028260794	0.31901215466266	0.267978612711564
4643_MDA_24	0.353700641763741	0.419828627303156	0.481106630058751	0.516923258932933	0.470374443380288	0.362057963419513	0.319522898997566
4643_MDA_26	0.37459692525481	0.437950869471973	0.502119973448399	0.553324259782541	0.497791813270588	0.342123877992934	0.282169334871246
4643_MDA_2	0.349472259875156	0.437229800555856	0.512051046259405	0.583089065742064	0.533471304596999	0.366490052873031	0.299710245678639
4643_MDA_31	0.363805114453432	0.44733190402205	0.524111142562987	0.606734252832837	0.544586918847261	0.347281258185378	0.276250611814654
4643_MDA_32	0.345153245606513	0.413640826830769	0.47562400778447	0.507331150723961	0.455125019418815	0.313201173491527	0.267188376288354
4643_MDA_3	0.340333664613192	0.437849343000729	0.51411528583642	0.590335160461148	0.53835280317511	0.388673806022452	0.329568165746568
4643_MDA_4	0.34391478457164	0.428475459895885	0.496462118193554	0.542537035392076	0.482375093031588	0.308838064066883	0.25138661063168
4643_MDA_5	0.390874481189721	0.447322520783377	0.510347504264348	0.550172452365577	0.493730336044078	0.324434330312037	0.2497046477356
