	bad	good
2.4123265408176027e-05	170.6284416566072	27.060528778693833
2.474821852731592e-05	157.87267964190391	26.26613924999515
2.537317164645581e-05	155.76991341424295	26.09724740984497
2.59981247655957e-05	151.12838774937094	25.47826738158813
2.6623077884735596e-05	143.20289657739625	25.38515789846883
2.7248031003875493e-05	145.21450323895624	24.12427717344358
2.787298412301538e-05	146.274399462654	23.422494774390465
2.8497937242155266e-05	140.13239353092405	22.9841891909967
2.9122890361295166e-05	138.78819800895627	22.63501518174235
2.9747843480435052e-05	137.91683764592204	22.208270678192108
3.0372796599574952e-05	138.67543758903037	22.09989930003433
3.099774971871484e-05	134.800017705917	21.259173681290623
3.162270283785473e-05	130.26452629787667	20.880518825441115
3.2247655956994625e-05	122.64618210363552	20.269272587946958
3.287260907613451e-05	121.12995375916367	19.586328911251663
3.3497562195274405e-05	119.81920697897374	19.881816577960215
3.41225153144143e-05	123.18585423237788	19.44494195145583
3.4747468433554185e-05	118.72827622886913	18.94260591398954
3.5372421552694085e-05	114.87641299885576	18.723515823849468
3.599737467183398e-05	111.06323173218831	18.239790576910146
3.662232779097387e-05	110.82838297046543	18.047327257804344
3.724728091011377e-05	112.01005586934879	17.567884272819697
3.7872234029253665e-05	106.04068967239009	17.32871109967573
3.849718714839354e-05	101.39042824047668	17.081643614830156
3.9122140267533444e-05	101.77765638809772	16.526516438926592
3.974709338667333e-05	96.47753132248758	16.045889329221737
4.037204650581322e-05	95.77719005871153	15.993049421345809
4.099699962495312e-05	93.23947630810255	15.479254017792812
4.162195274409301e-05	92.60223485031014	15.203757541122881
4.22469058632329e-05	89.21713692587083	15.199751568650822
4.28718589823728e-05	87.33332681376845	15.181326502703978
4.349681210151269e-05	85.53229247344649	14.735894042304027
4.4121765220652583e-05	83.30860885245076	14.329497804033215
4.474671833979247e-05	82.46854164117538	14.148951608159429
4.537167145893236e-05	83.63551940602909	13.95584556884862
4.5996624578072256e-05	78.95548719797648	13.247974939544665
4.662157769721215e-05	79.23735075306632	13.330003432293422
4.7246530816352036e-05	76.77497269526376	13.053861647981808
4.7871483935491936e-05	76.79820947032223	13.234114867305259
4.849643705463183e-05	75.54479405754802	12.780299416795565
4.912139017377172e-05	72.2264980794003	12.655663261075688
4.974634329291161e-05	69.4552679754449	12.447001796759096
5.03712964120515e-05	69.25177181018638	12.114495053904973
5.09962495311914e-05	69.05887765837343	12.12267766236212
5.1621202650331296e-05	67.48233940942379	12.247212885681602
5.224615576947118e-05	65.79590473720138	11.718230091887026
5.2871108888611075e-05	64.29960308906797	11.629621076654963
5.349606200775097e-05	62.19609436528446	11.502023582366784
5.412101512689086e-05	62.67313919146925	11.266617069122908
5.474596824603076e-05	61.96768848449806	11.146846526407387
5.537092136517064e-05	59.859470966481226	10.866241989250211
5.5995874484310535e-05	59.215411052653685	10.913654613416721
5.662082760345043e-05	58.5849412073177	10.528944328875541
5.724578072259032e-05	58.840232295630024	10.07612426248653
5.7870733841730214e-05	56.532504364225346	10.21435816227999
5.849568696087011e-05	57.5028647649541	9.922337874578051
5.912064008001e-05	55.09269704456352	9.917322596925182
5.974559319914989e-05	54.892287066432324	9.651830938465272
6.0370546318289794e-05	53.827299474410935	9.560703659108086
6.0995499437429674e-05	53.43941277363562	9.559957939131015
6.162045255656957e-05	56.78635080864749	9.632868218584747
6.224540567570947e-05	51.9221078198223	9.316203424788585
6.287035879484935e-05	54.471808921106266	9.278128774469206
6.349531191398924e-05	51.9975947102994	8.916899160206276
6.412026503312914e-05	51.084050300675706	9.017489280770835
6.474521815226903e-05	49.2304954117795	8.779443125828038
6.537017127140894e-05	50.36995554844044	8.586489637893647
6.599512439054881e-05	48.152432931189395	8.715662090880034
6.662007750968871e-05	47.30271547579001	8.570381118278874
6.72450306288286e-05	46.39752293247197	8.340192936338127
6.78699837479685e-05	45.12122519688677	8.164658117572195
6.849493686710839e-05	48.40942809001019	8.141275895955012
6.911988998624829e-05	46.01139912192458	8.092549369713257
6.974484310538817e-05	44.952546841194994	8.045861503790544
7.036979622452806e-05	44.295650108737284	8.016002355695
7.099474934366796e-05	43.81721487324894	7.647736614379816
7.161970246280785e-05	42.618747061958366	7.696005096088992
7.224465558194776e-05	41.84979773804543	7.689395288150511
7.286960870108763e-05	40.945127686973564	7.508474547552495
7.349456182022753e-05	40.31391928534049	7.510089891194618
7.411951493936742e-05	40.773955151426286	7.275564208353938
7.474446805850732e-05	40.330439865205	7.3465844726183
7.53694211776472e-05	40.76306274206332	7.229235424947003
7.599437429678709e-05	39.73277928428409	7.0475762717325505
7.661932741592699e-05	39.050361796107765	6.907329696632182
7.724428053506688e-05	39.81274395084771	6.979987729976926
7.786923365420678e-05	38.42023092628823	7.0539499441650895
7.849418677334665e-05	38.83562387547627	6.839523127046357
7.911913989248656e-05	37.466705831272364	6.769754618485574
7.974409301162645e-05	37.43168429970222	6.65153568857207
8.036904613076635e-05	36.26701916513311	6.447763538170245
8.099399924990624e-05	35.32863732074894	6.351238207484951
8.161895236904612e-05	36.48056608876363	6.386100680856574
8.224390548818602e-05	35.86271345159897	6.340048751984525
8.286885860732591e-05	34.44603560429181	6.31773255320408
8.349381172646581e-05	35.42766447747828	6.175016959166894
8.41187648456057e-05	34.007253233989374	6.182587405640621
8.47437179647456e-05	31.857215042956142	6.371341171685145
8.536867108388548e-05	31.48647427346108	6.2120096161405565
8.599362420302538e-05	31.59040265752016	6.062932472646944
8.661857732216527e-05	31.636408333434957	6.0100939214557965
8.724353044130517e-05	31.844110310442556	5.922587581995442
8.786848356044506e-05	31.13322989671682	6.046991967860129
8.849343667958494e-05	29.910199433340157	5.9304847662984095
8.911838979872484e-05	29.92103996011185	5.823052881398645
8.974334291786473e-05	28.825151301670548	5.762283915640901
9.036829603700464e-05	29.655692669368527	5.727241768166314
9.099324915614452e-05	29.919330242392448	5.570684667260618
9.161820227528443e-05	29.30895343526576	5.519301501683342
9.224315539442429e-05	29.791266240570664	5.534905433445914
9.28681085135642e-05	29.159828167618215	5.492544507241438
9.349306163270407e-05	27.143930183365317	5.5404833933668165
9.411801475184396e-05	27.743596153815044	5.3258785327386065
9.474296787098387e-05	27.136865752046575	5.3721790405142755
9.536792099012376e-05	26.813404001085885	5.1143861303211
9.599287410926366e-05	26.307836187011482	5.305969443783806
9.661782722840356e-05	27.24651097408894	5.221189552334595
9.724278034754345e-05	26.252578015368442	5.2497419067824715
9.786773346668332e-05	25.704631663012137	5.105359187727675
9.849268658582322e-05	24.868506905140407	5.147937346581919
9.911763970496312e-05	24.817082873790774	4.94428304453206
9.974259282410301e-05	24.63130830829143	4.884181984130157
0.00010036754594324292	25.30212974065784	4.766325822048271
0.0001009924990623828	24.21376805974611	4.847177124566703
0.00010161745218152271	23.621249942745287	4.866586531006987
0.00010224240530066258	22.650758742398846	4.816160830475647
0.00010286735841980248	23.872968364123363	4.7508449425023755
0.00010349231153894235	23.399880256595033	4.727431071708018
0.00010411726465808224	22.97744218974568	4.716640559346542
0.00010474221777722215	22.80907522651789	4.662348971557311
0.00010536717089636204	22.158717705306984	4.632228854682618
0.00010599212401550194	22.080394137266765	4.59532367435398
0.00010661707713464184	21.716679023402072	4.55217930092461
0.00010724203025378173	21.249881615097568	4.56617879215592
0.0001078669833729216	21.04937342521164	4.457842670483943
0.00010849193649206153	22.42527144706417	4.474802130040517
0.0001091168896112014	20.702764950123566	4.513364883841812
0.00010974184273034129	20.69876652770199	4.406572667845552
0.0001103667958494812	20.941909378205747	4.337355380787442
0.00011099174896862107	20.80267682715895	4.346515825972313
0.00011161670208776096	19.92121904239978	4.3685463280945225
0.00011224165520690086	19.217856436073088	4.229718692122134
0.00011286660832604077	19.45402676957847	4.276280370250544
0.00011349156144518065	19.901304905025963	4.266283841939134
0.00011411651456432056	19.676968960817653	4.112328225488506
0.00011474146768346045	18.290118792576767	4.121599002609534
0.00011536642080260032	18.401868855770203	4.099655219836288
0.0001159913739217402	19.45689022523109	4.149393550819721
0.0001166163270408801	18.199821987689145	4.073008888395868
0.00011724128016001999	18.298249037622405	3.98036090934036
0.00011786623327915989	17.48907890126569	4.049171557465321
0.0001184911863982998	17.546383455522918	3.9672413938157494
0.00011911613951743968	17.193480431848563	4.0059311651152125
0.00011974109263657959	17.14699313461195	3.9438195388769595
0.00012036604575571946	16.877259135118717	3.847131264696497
0.00012099099887485935	16.93412680328077	3.791727293956883
0.00012161595199399924	16.80284985803596	3.8600618139889233
0.00012224090511313914	16.916661123805742	3.9082487606857894
0.00012286585823227902	16.645940397895448	3.790358893741618
0.00012349081135141894	16.680819206563136	3.826904265545652
0.00012411576447055882	16.014700438460636	3.834051180774593
0.0001247407175896987	16.307791171002197	3.7383805909350745
0.0001253656707088386	15.550406078514781	3.662960087603617
0.00012599062382797848	16.093639823400324	3.6512028618108268
0.0001266155769471184	16.32426137184658	3.718609666636704
0.00012724053006625828	15.541886869504461	3.691157005618959
0.00012786548318539817	15.638267353188462	3.629194088660586
0.00012849043630453806	15.139871972227574	3.6615890757618876
0.00012911538942367794	14.814810039977456	3.6589527563909567
0.00012974034254281788	15.381111571559497	3.6475318907936973
0.00013036529566195774	14.903879057637015	3.562908461382312
0.00013099024878109763	15.450842665827984	3.5926286040762663
0.00013161520190023754	14.915706778275506	3.600242025042263
0.00013224015501937743	14.711411930482251	3.5765091777412477
0.00013286510813851732	14.285455210331275	3.529890226711723
0.0001334900612576572	14.813186030889437	3.584276179670223
0.0001341150143767971	13.845187987992151	3.612453669266826
0.000134739967495937	13.938742912067818	3.6324908236145443
0.00013536492061507692	13.617757034344795	3.5658985081695267
0.00013598987373421675	13.257717353574911	3.5384286428712293
0.00013661482685335666	13.464097628119989	3.45749452790546
0.00013723977997249655	13.566908234682876	3.414525743606805
0.00013786473309163646	13.388302813780836	3.48910763765736
0.00013848968621077637	13.148427907732716	3.400269956580062
0.00013911463932991623	13.055689913812824	3.4152349249371783
0.00013973959244905612	12.918983422053499	3.488564825396372
0.00014036454556819603	12.95326326802401	3.480268310747759
0.00014098949868733592	12.984442773782575	3.4011089586822303
0.0001416144518064758	12.776535243008173	3.3898500437054
0.0001422394049256157	12.507789328225662	3.374145309322869
0.00014286435804475558	12.428496783559275	3.3426130577023945
0.00014348931116389552	12.307495059320637	3.306375357534329
0.00014411426428303538	12.472979077897937	3.366919763221259
0.00014473921740217527	12.124437429269756	3.275570013301981
0.00014536417052131515	11.926151399861853	3.2400223386703995
0.00014598912364045507	11.749694350789989	3.323476314957661
0.00014661407675959498	12.048341922239596	3.2369859951560507
0.00014723902987873484	12.267685129374266	3.2377694831921096
0.00014786398299787473	12.065200822734585	3.243488852058236
0.00014848893611701464	11.625444937024952	3.1872770625389353
0.00014911388923615453	12.497733858365883	3.2261453037771552
0.0001497388423552944	12.221577577234672	3.1876060129498835
0.0001503637954744343	11.838042061877296	3.2182469896406802
0.00015098874859357419	11.82562571371859	3.208543014077513
0.0001516137017127141	11.520908267712304	3.1237309258999417
0.000152238654831854	11.419676675084265	3.144281373091933
0.00015286360795099387	11.615537431278371	3.1601634403976453
0.00015348856107013376	11.47228825648957	3.0952032125742854
0.00015411351418927367	11.227397500141619	3.1320583423127153
0.00015473846730841356	11.129918453263503	3.087253208398023
0.00015536342042755344	11.299557397607462	3.0823799327349826
0.0001559883735466933	11.497962165725903	2.993313564071703
0.00015661332666583322	11.220554752263617	3.14434761941323
0.00015723827978497313	10.792482301958637	3.114348226330876
0.00015786323290411302	10.849906902999429	3.1023275511737065
0.0001584881860232529	10.578807305710422	3.044678635987311
0.00015911313914239282	10.892806925626147	3.079287540050748
0.00015973809226153268	10.926525646108953	3.0120484466118045
0.0001603630453806726	11.240542992594113	3.049493431883155
0.00016098799849981248	10.80934768051096	3.012447248212349
0.00016161295161895236	10.516150610991287	3.0125958369735018
0.00016223790473809222	10.321979609004966	3.0225411714968358
0.00016286285785723216	10.460858909831972	2.9979058410005655
0.00016348781097637205	10.262760343783109	3.020867582960852
0.00016411276409551194	10.531245575761936	2.965705357440375
0.00016473771721465182	10.270671809227217	2.9872172625198594
0.00016536267033379174	10.253674734905092	2.965524670365337
0.00016598762345293162	9.949192740027943	2.914055625318461
0.0001666125765720715	9.875383242002542	2.933430276286377
0.0001672375296912114	10.558095976938304	2.9839990257490383
0.00016786248281035128	10.352532845089627	3.0078695143217082
0.0001684874359294912	10.07351227850858	2.9987983438267336
0.00016911238904863108	10.180951232594774	2.9702551751811272
0.00016973734216777097	9.963184489947167	2.8669277467786465
0.00017036229528691086	9.975598666897136	2.913251947895082
0.00017098724840605077	9.631183654493762	2.8713631758452856
0.00017161220152519066	9.483117529554463	2.8872954113496005
0.00017223715464433054	9.520123932786799	2.938148094399301
0.00017286210776347043	9.909683652660389	2.8720088614536268
0.00017348706088261031	10.101047860850398	2.8854674862971694
0.00017411201400175026	9.615700222914008	2.899380744149637
0.00017473696712089011	9.394617060331715	2.8845825296445646
0.00017536192024003	9.466930035454467	2.86857695466095
0.0001759868733591699	9.252820595313315	2.8720292461809986
0.0001766118264783098	9.066037479035135	2.846212540050037
0.0001772367795974497	9.26243362573798	2.839700755704219
0.00017786173271658955	9.233661319044277	2.8179366550270686
0.00017848668583572946	9.125071264001912	2.8013065026474258
0.00017911163895486935	9.530298602292707	2.8336936051728125
0.00017973659207400926	9.39379346814047	2.7866063614764602
0.00018036154519314917	9.248414895051452	2.763255149470586
0.00018098649831228903	9.130460160185232	2.8034710201073003
0.0001816114514314289	8.987117522908969	2.7973243886068326
0.00018223640455056886	8.906383121399962	2.774446353424305
0.00018286135766970872	8.782485810356318	2.765989911853142
0.00018348631078884858	8.81166636465868	2.7658422901423134
0.0001841112639079885	8.442074371542432	2.803513877808545
0.0001847362170271284	8.510791693924695	2.7735521127690212
0.00018536117014626832	8.326418106580533	2.7974542183688147
0.00018598612326540815	8.620527103714014	2.7916094153700985
0.00018661107638454807	8.251951276070228	2.835296920297882
0.00018723602950368795	8.429943510799399	2.779044210331686
0.0001878609826228279	8.282774675861965	2.7695229285751006
0.00018848593574196773	8.209875311510974	2.725737670669629
0.00018911088886110764	8.261761720845339	2.7680695655355096
0.00018973584198024755	8.285316793440265	2.7387500185071074
0.0001903607950993874	8.521810436824358	2.78113037288611
0.00019098574821852733	8.322939904765738	2.7412211164621088
0.00019161070133766719	8.247254115851877	2.7460969152171586
0.0001922356544568071	8.223011323947352	2.72529206835634
0.00019286060757594696	8.237120876809623	2.7567330914161374
0.00019348556069508693	8.152032236068571	2.6915590673010064
0.0001941105138142268	7.878790524376823	2.7185694205902804
0.00019473546693336667	7.769645053544608	2.604797370738086
0.00019536042005250656	7.849476108386027	2.7245062258207513
0.00019598537317164644	7.918645629939103	2.715833161642637
0.0001966103262907864	7.5818074604479655	2.655534537794619
0.00019723527940992624	7.668875962478273	2.7398346709205117
0.0001978602325290661	7.909352614192248	2.7134251489847054
0.00019848518564820602	7.9240161730246115	2.7072984461034917
0.00019911013876734596	7.664619218267634	2.6851264469834413
0.00019973509188648584	7.643441229055838	2.666944716038502
0.00020036004500562568	7.912963722455045	2.6488373095790037
0.0002009849981247656	7.69953078578504	2.6650528637274506
0.00020160995124390548	7.748052795391045	2.6314764999306846
0.00020223490436304542	7.403526511334206	2.673682833878255
0.00020285985748218528	7.641852559427724	2.7182973730879096
0.0002034848106013252	7.739337810653975	2.636568903010308
0.00020410976372046505	7.8565574661117985	2.6267625394360863
0.00020473471683960496	7.4568642718116545	2.6450698105166257
0.00020535966995874485	7.531907477761797	2.6518610785467853
0.00020598462307788476	7.595617544671099	2.6263103776474632
0.00020660957619702462	7.503673447487424	2.603133566935861
0.0002072345293161645	7.482815202007645	2.6226908082224165
0.0002078594824353044	7.517634387453366	2.6599250065846682
0.0002084844355544443	7.5623362813239225	2.5661087577184385
0.00020910938867358417	7.421333265707477	2.594847510085785
0.00020973434179272408	7.432039489656852	2.54243791671455
0.000210359294911864	7.457165972888914	2.531454621885316
0.00021098424803100388	7.199100577870508	2.574812990874626
0.00021160920115014374	7.455500113661163	2.553214033855517
0.00021223415426928368	7.1152493811451825	2.5761464799177904
0.00021285910738842357	7.248350521283243	2.588967744687631
0.00021348406050756346	7.179234545737934	2.553414990530269
0.00021410901362670331	7.050146619322753	2.5539387475477286
0.00021473396674584323	6.941828394066497	2.577439460273972
0.00021535891986498314	6.975727586059039	2.567330540439361
0.00021598387298412306	7.20407428264596	2.5220297714277122
0.0002166088261032629	7.04701496684674	2.5583249942955377
0.0002172337792224028	7.025511899506983	2.549590033702083
0.0002178587323415427	7.1247111131401555	2.530241823206574
0.00021848368546068257	7.172447613175503	2.495550813770329
0.00021910863857982251	6.968030758077448	2.545364567027111
0.0002197335916989624	7.038141234924553	2.502682765049551
0.00022035854481810223	7.083870702830629	2.570992514614808
0.00022098349793724215	7.113810224089532	2.5745842095384894
0.0002216084510563821	6.984251119005548	2.5003554291013286
0.00022223340417552197	7.134362853027845	2.5235621243323094
0.0002228583572946618	7.006603856323707	2.4917186135314284
0.00022348331041380167	6.928830710352615	2.5540016699568815
0.0002241082635329416	7.097597471807676	2.5209791866333804
0.00022473321665208155	6.845160955189323	2.498214723007996
0.00022535816977122138	6.797415377970983	2.4727111865257543
0.00022598312289036132	6.820555651283199	2.5094921366366894
0.00022660807600950123	6.757223091683571	2.483879055557031
0.00022723302912864112	6.781808014376553	2.5392686569748704
0.00022785798224778095	6.872293465115062	2.442989497738412
0.0002284829353669209	6.843144505855782	2.4760970918357055
0.00022910788848606075	6.615710022226673	2.462209062742324
0.00022973284160520064	6.855282721916304	2.4549421703003436
0.00023035779472434053	6.670051570110922	2.5024334704720763
0.0002309827478434804	6.768783474391503	2.4574695689129675
0.00023160770096262035	6.831187690451362	2.490356737691148
0.0002322326540817602	6.669051947993296	2.4930270346082057
0.0002328576072009001	6.727012379536754	2.444062869308133
0.00023348256032003998	6.9561349047482315	2.4473586941290133
0.00023410751343917987	6.601105485103267	2.4362768880309744
0.00023473246655831978	6.536929795290673	2.443481769411597
0.00023535741967745967	6.579267253337872	2.491398835906235
0.0002359823727965996	6.471962074560362	2.4464579030356464
0.0002366073259157395	6.299506661665623	2.4453493116713574
0.00023723227903487936	6.57023546994956	2.4401657950806084
0.00023785723215401924	6.341543281984136	2.4201763781615018
0.00023848218527315918	6.529159297875298	2.4260789758633106
0.00023910713839229902	6.246077258758647	2.4423992014177136
0.0002397320915114389	6.145505316801422	2.4349316163846377
0.00024035704463057882	6.320166660239543	2.411363171120879
0.00024098199774971876	6.374338034392573	2.413744213511859
0.00024160695086885864	6.459935230704987	2.4174761727267327
0.00024223190398799848	6.405160594002317	2.4424926856631073
0.00024285685710713842	6.158957102663666	2.419913366044921
0.00024348181022627828	6.09430959203242	2.4064409824851705
0.00024410676334541816	6.2196860666071245	2.351482099722655
0.00024473171646455813	6.054037328735028	2.4203065909866215
0.000245356669583698	6.114805910927593	2.392692399724927
0.0002459816227028379	6.117135694185424	2.3891617568491714
0.00024660657582197784	6.068769617601923	2.4328321459360347
0.0002472315289411177	6.107162460242363	2.431037189269042
0.0002478564820602576	5.993610578272138	2.3781206915531037
0.00024848143517939745	6.2106011829327725	2.400144254784414
0.0002491063882985373	6.132185105453101	2.4046463312994732
0.0002497313414176772	6.030529930069692	2.3883908942935532
0.0002503562945368171	6.02578688777423	2.411309690969834
0.00025098124765595705	5.922150112123308	2.421111942894983
0.00025160620077509694	6.163024626156121	2.3997586353307048
0.0002522311538942368	5.9734186391768125	2.3832943656718975
0.0002528561070133767	5.931664412560348	2.372543115718083
0.0002534810601325166	6.013859021026544	2.3833517296930298
0.0002541060132516565	5.912133248635831	2.386659055342027
0.00025473096637079637	5.987882892199433	2.3703871456422254
0.00025535591948993625	6.170251091082817	2.3642023830814516
0.00025598087260907614	5.91119001322391	2.377563960423741
0.00025660582572821614	5.810960589800458	2.4041315602249362
0.000257230778847356	5.781137321860008	2.3839075068625695
0.00025785573196649586	5.8871415931013775	2.378355220911493
0.00025848068508563574	5.762421790094841	2.4019705879096978
0.00025910563820477563	5.827286335947161	2.359474168027154
0.00025973059132391546	5.57195696313792	2.34851866810047
0.0002603555444430554	5.607147146746354	2.3707839605909484
0.0002609804975621953	5.761246113052048	2.3602858582667468
0.00026160545068133523	5.639401929815069	2.3223623313256767
0.0002622304038004751	5.710053038884115	2.3401244350339514
0.000262855356919615	5.679406454747486	2.3541075020976105
0.0002634803100387549	5.636032564211086	2.3429562907879347
0.00026410526315789483	5.698534236531813	2.3534737357298097
0.0002647302162770346	5.6069021939512735	2.3420862485394163
0.0002653551693961745	5.585971328828085	2.3548479892785688
0.00026598012251531443	5.538594571175229	2.3509799052226534
0.0002666050756344543	5.58687788779619	2.3740074963851896
0.0002672300287535942	5.485060820038699	2.318993570368314
0.00026785498187273415	5.413899758432842	2.33870243904921
0.00026847993499187403	5.5289141932846535	2.3439599739017276
0.0002691048881110139	5.418561217955416	2.3499305903149237
0.0002697298412301538	5.344061608026365	2.3779664276212347
0.0002703547943492937	5.284377780824493	2.360408473372138
0.0002709797474684336	5.247336711237358	2.2892100066411603
0.00027160470058757347	5.370253084541463	2.3114211806453078
0.00027222965370671335	5.440565938096341	2.3225496858857406
0.00027285460682585324	5.265808017030501	2.332971305130722
0.0002734795599449932	5.224130838368554	2.2854328140700386
0.00027410451306413307	5.291560782016527	2.3449776550744996
0.0002747294661832729	5.3632477679041335	2.333663382736203
0.00027535441930241284	5.407237832171309	2.287451445235299
0.00027597937242155267	5.320008136124381	2.2952509516175006
0.00027660432554069256	5.3255308293553005	2.3209953339079332
0.0002772292786598325	5.295180000021487	2.2763218572830786
0.00027785423177897244	5.2606880038479975	2.2990198197796867
0.00027847918489811227	5.342846507331007	2.3183819997762893
0.0002791041380172522	5.30089148510068	2.311100773639718
0.0002797290911363921	5.243053675260446	2.300793785309234
0.000280354044255532	5.3462219030018225	2.3255786348180036
0.00028097899737467187	5.231491810072575	2.295790991461855
0.00028160395049381176	5.158076469714495	2.2832976076177256
0.00028222890361295164	5.147303849367574	2.2852004347140373
0.00028285385673209153	5.282252225538648	2.289531106818659
0.0002834788098512314	5.088500063090926	2.312345979842383
0.0002841037629703713	5.325619024132571	2.31743147354182
0.00028472871608951124	5.354105344872787	2.2650853816157035
0.0002853536692086512	5.092754572188101	2.2868469818614594
0.000285978622327791	5.182902242320777	2.2696654044772893
0.00028660357544693085	5.215133278072303	2.2430300967264225
0.0002872285285660708	5.315791950949095	2.267461855446739
0.0002878534816852107	5.160345913709575	2.274178119721088
0.00028847843480435056	5.288016385576366	2.2413671182520756
0.00028910338792349045	5.176391281219446	2.270336032836224
0.0002897283410426304	5.113765212577756	2.266608777974475
0.00029035329416177033	5.149002726393696	2.2254046655990836
0.00029097824728091016	5.292533337693623	2.2735531342194184
0.00029160320040005005	5.138334967719014	2.278739318355395
0.00029222815351918994	5.237050356201994	2.2551870381569583
0.0002928531066383298	5.172926095936058	2.2469913072850263
0.00029347805975746965	5.231558105972809	2.2815320414694282
0.0002941030128766096	5.0709752157626955	2.2912323912107517
0.00029472796599574954	5.089907339987558	2.2325545999722056
0.00029535291911488937	5.1996663016987625	2.213702970954718
0.0002959778722340293	4.842200923640981	2.2044418848639076
0.0002966028253531692	4.938505715170257	2.2326496020848055
0.00029722777847230914	4.902490121333799	2.2288392595100803
0.00029785273159144897	4.890395861213668	2.243239320937146
0.0002984776847105888	4.8888320751496	2.228900572468054
0.00029910263782972874	4.793469268354618	2.235136793596592
0.00029972759094886863	4.820915097981188	2.273650629331538
0.0003003525440680085	4.962931556563178	2.2816792607180436
0.0003009774971871484	4.782188513492222	2.223236883758106
0.0003016024503062884	4.892804347700124	2.2494974989186085
0.00030222740342542823	4.899285575084093	2.2137011659273016
0.0003028523565445681	4.847215852950276	2.222175942178225
0.000303477309663708	4.8641337525614325	2.2202137677491
0.00030410226278284783	4.794694487837157	2.2281039024832783
0.0003047272159019878	4.7497287980463	2.2171332451819508
0.00030535216902112766	4.603943957995952	2.252914765309449
0.0003059771221402676	4.8268091841608785	2.249468430292393
0.00030660207525940743	4.750344419864415	2.2422248149097785
0.0003072270283785474	4.85620321165947	2.237561365041926
0.00030785198149768726	4.744017267516594	2.221670343385941
0.00030847693461682715	4.587800074943648	2.214054965975122
0.00030910188773596703	4.7098953716463035	2.244015039313247
0.00030972684085510687	4.627392155686312	2.2693159741388733
0.0003103517939742468	4.690152564411771	2.244739454462189
0.0003109767470933867	4.721583262027959	2.279192484039577
0.00031160170021252663	4.860130587107752	2.2182350576322953
0.0003122266533316665	4.706072087830133	2.2440912404517928
0.0003128516064508064	4.66558206305583	2.2398248878700864
0.0003134765595699463	4.615198087686504	2.2249412208185837
0.0003141015126890862	4.599207728729768	2.243342236585711
0.00031472646580822607	4.694209739851366	2.2066454152555313
0.00031535141892736595	4.6269843956261685	2.2382123918397534
0.00031597637204650584	4.73416162677983	2.28488869200404
0.0003166013251656457	4.737813856610899	2.211903356067077
0.00031722627828478567	4.6998078151897005	2.2376118575522654
0.0003178512314039255	4.693726835380794	2.2336858187131665
0.00031847618452306544	4.6330720281340465	2.227299850924142
0.0003191011376422053	4.697268843788237	2.23248222047703
0.00031972609076134516	4.7268495259835035	2.172676033775624
0.0003203510438804851	4.626723851148466	2.202619159981372
0.000320975996999625	4.6429710671888795	2.2179547812829377
0.00032160095011876487	4.774361227470873	2.1958125368470416
0.0003222259032379048	4.662572673460543	2.2159388140506318
0.00032285085635704464	4.635834138414593	2.218869868442816
0.00032347580947618453	4.56516365365777	2.2145824526868347
0.00032410076259532447	4.60568824202536	2.1738043512513654
0.0003247257157144644	4.803264628894659	2.1760592360088173
0.00032535066883360424	4.6955309411764885	2.230012388053354
0.00032597562195274413	4.698111233336183	2.1674369446382045
0.00032660057507188396	4.601388265021082	2.196104223229277
