avg	std
0.013749948140033403	0.006065972820386899
0.014689787473421556	0.006378800381847254
0.015686320571912875	0.006703404848432922
0.016742384808017183	0.007039930870475029
0.017860916879404744	0.007388503054197684
0.01904495322178393	0.007749224357356302
0.02029763016679767	0.00812217447456442
0.02162218382586225	0.008507408220290575
0.02302194968058524	0.008904953918185616
0.02450036186018194	0.009314811806083683
0.026060952086168654	0.009736952466703025
0.02770734826455204	0.010171315294752029
0.029443272705764016	0.010617807011816164
0.031272539952716415	0.01107630024105888
0.03319905419757643	0.011546632154408362
0.03522680626819783	0.01202860320551708
0.03735987016559017	0.012521975962367244
0.03960239913437505	0.01302647405394605
0.04195862124886903	0.01354178124592458
0.04443283449825345	0.014067540660736873
0.047029401355245054	0.014603354157864417
0.04975274281377397	0.015148781890480138
0.05260733188240898	0.015703342054887
0.0555976865216473	0.016266510849393782
0.058728362014711585	0.01683772265939573
0.06200394276316809	0.017416370485464516
0.065429033500502	0.01800180663119145
0.06900824991875458	0.01859334366736186
0.07274620870544432	0.019190255688759067
0.07664751699025636	0.019791779879493796
0.08071676120338864	0.020397118402218275
0.08495849534998698	0.021005440625904738
0.08937722870777481	0.021615885706031252
0.09397741295778869	0.02222756553001205
0.09876342876104824	0.02283956803951885
0.10373957179702417	0.023450960939946534
0.10891003828289794	0.024060795805661766
0.11427890999582951	0.02466811258781305
0.11985013882374805	0.025271944529348837
0.125627530873542	0.025871323489456498
0.13161473016893896	0.026465285676861183
0.13781520197380723	0.027052877788270816
0.14423221578007506	0.027633163544671834
0.1508688280029224	0.028205230614114292
0.15772786442933917	0.028768197905013757
0.16481190246954458	0.029321223208768663
0.17212325326409963	0.029863511164566158
0.17966394370280303	0.030394321512543888
0.18743569841461383	0.030912977593894685
0.19543992179086847	0.03141887504795121
0.20367768010694093	0.03191149064667349
0.21214968381019708	0.03239039119619311
0.22085627004460553	0.03285524242306778
0.22979738548465742	0.033305817749616856
0.23897256955330023	0.033742006848128385
0.2483809381003729	0.03416382384789374
0.2580211676195317	0.03457141505205663
0.2678914800828511	0.03496506600338561
0.27798962847314335	0.035345207719649496
0.28831288309456754	0.03571242190082773
0.29885801874224227	0.03606744489264309
0.3096213028113591	0.036411170174836596
0.3205984844256601	0.03674464912943081
0.3317847846641163	0.037069089835444755
0.3431748879631845	0.03738585363388941
0.3547629347701364	0.03769644921236284
0.3665425155206349	0.038002523974297965
0.3785066660109636	0.03830585248602515
0.3906478642321175	0.038608321837246926
0.4029580287293037	0.03891191380882698
0.4154285185463219	0.0392186838168029
0.4280501348097674	0.039530736693065394
0.44081312400305434	0.03985019946970526
0.45370718297490137	0.04017919145254825
0.46672146572116613	0.040519791995112124
0.4798445919727798	0.040874006510695574
0.4930646576160428	0.04124373137972478
0.5063692469647153	0.04163071851310852
0.5197454468961987	0.0420365404113224
0.5331798628566943	0.042462556605147195
0.5466586367325598	0.04290988237107812
0.5601674665772151	0.0433793605787113
0.573691628174893	0.04387153744856664
0.5872159984143508	0.04438664288013708
0.600725080437368	0.044924575858312
0.614203030518524	0.045484895271454724
0.6276336866243984	0.046066816287998635
0.6410005985920287	0.0466692122528048
0.6542870598582256	0.047290621891413066
0.6674761406632478	0.047929261459656446
0.6805507226444156	0.04858304135518125
0.6934935347275307	0.04924958662042661
0.7062871902165478	0.049926260714615624
0.7189142249748203	0.05061019191355911
0.7313571365844955	0.051298301706606556
0.7435984243642825	0.05198733459447667
0.7556206301199212	0.05267388874381579
0.767406379496277	0.053354447017989734
0.7789384237951018	0.05402540797312689
0.7901996821181964	0.05468311647896426
0.8011732836919891	0.0553238936918117
0.8118426102264679	0.05594406616923073
0.8221913381589706	0.05653999397112329
0.8322034806315858	0.057108097639020534
0.8418634290498811	0.057644883984320446
0.8511559940703212	0.05814697064743657
0.8600664458641493	0.058611109414014276
0.8685805535066247	0.05903420829247563
0.8766846233423645	0.05941335237017164
0.8843655361801583	0.059745823474345705
0.8916107831739265	0.060029118669873115
0.8984085002505701	0.06026096762914464
0.9047475009501875	0.060439348911196636
0.910617307549585	0.06056250518779148
0.9160081803461121	0.06062895745401578
0.9209111449855689	0.060637518260346815
