avg	se
0.47580755166119415	0.01601867403257739
0.4652431047814433	0.017612655850335526
0.4602106314724576	0.022156429785552836
0.44718367447254537	0.015767334617969253
0.44096713673777954	0.021546812874500224
0.44755920431065926	0.012013780493479226
0.44166747170469794	0.024548810249360436
0.43705870952997233	0.0210032020816048
0.43373747337421326	0.02136792264170709
0.4343407351486886	0.018462188622022802
0.42055142853794736	0.01575344581207135
0.42671430652759657	0.00755125741977139
0.4254254650806466	0.013638591909392995
0.42201430397413714	0.012869755056873758
0.40769075747334493	0.014612348373180803
0.3963834199069994	0.01629430005679987
0.4028202123224046	0.017723592755027717
0.40479189249501746	0.015350658320336913
0.40341125502195785	0.012382350705811694
0.4079522278845575	0.015381328900335254
0.3950980651027144	0.02279158582499499
0.3949905250284812	0.018565132122608585
0.39190537671773334	0.013390522980285533
0.39684147738960296	0.009118318141371888
0.3920182264662714	0.010348680865676411
0.3786964235258642	0.021745250004650538
0.3857395231520805	0.019609139408896168
0.37885233970571186	0.018261080153013705
0.37745221192237655	0.01846373184674001
0.3777785927423958	0.013544263650828461
0.3657998409753907	0.013965597554263326
0.3676222480255419	0.013053237124366358
0.3566258248320388	0.009706372576690542
0.36123384505250866	0.01947656438094288
0.3615196209877729	0.011351629074928033
0.3621754187691541	0.023005318221410897
0.349204369525479	0.021366251317891993
0.3525121380274109	0.009834641532451078
0.34228820049845393	0.012494986916025835
0.35452817075372123	0.018628322487501472
0.36134291563024545	0.012260500995100435
0.3400270166225476	0.014448772717395069
0.3365047480930333	0.020296767692416093
0.34622764293170766	0.012070124689331526
0.34162894948969474	0.014331750952820323
0.34067897256658075	0.015643754028236413
0.334133649800301	0.017628134183781095
0.3278022540651626	0.016034642763528083
0.3210268826832853	0.012091144672373022
0.32498960161224116	0.009351567686906674
0.31499887881850386	0.015153256386205165
0.3206540908227675	0.013685882662674176
0.31328228656588475	0.01838632928547193
0.31368580931467344	0.012019218184476032
0.3096006677570028	0.018272535565397683
0.3155096554856022	0.015484453096279162
0.3193589811484928	0.013498159971645931
0.31080991588107326	0.01530137887935715
0.30490525208974806	0.01709796308249843
0.2962947632508119	0.01801992183464984
0.2955638298323063	0.01888546141683383
0.2967336674047569	0.02279771734568546
0.28909396514136226	0.0179766540192548
0.3003279565195605	0.010375003598198708
0.2957625194558488	0.01220863639043926
0.28687184965968066	0.014104364812471104
0.27958982030948715	0.02132250338599719
0.28057706073141886	0.011693383447405916
0.2843328008758592	0.006412278190652518
0.2844691007345052	0.012849461057681777
0.2732523195388144	0.01940876328407149
0.2662727935199019	0.010679149914426827
0.26486469322694345	0.011870907014434329
0.2737130006681468	0.012009429838948087
0.27043899805194915	0.013413779036129113
0.26956117039185185	0.013058733573088009
0.2690819187782644	0.012700337357988228
0.2691377198100676	0.014696764063329598
0.2636247437005725	0.01263494863502128
0.26573669762172125	0.01889653333870299
0.2557504599663372	0.020006407438819016
0.2592864989339089	0.013062110923856052
0.2546479767432044	0.025202641819870617
0.24382988631361005	0.013551394496264356
0.24868826608062036	0.01377904764615589
0.25692101631381664	0.015389378540782346
0.2513738828733769	0.014554844640858502
0.24987456026051472	0.009267799995617875
0.24631791900466019	0.01583901224757222
0.2459253837096576	0.026514875071797398
0.24738124098672615	0.009236929896829353
0.25117263660547834	0.013007680888632243
0.24586258693406648	0.016006478870593456
0.241477328218955	0.014484193601394775
0.23983004484526466	0.013344154896400118
0.23926092708489674	0.02452553075349491
0.23782140274290078	0.017257916418579648
0.23281827986575515	0.013874625766255892
0.23215352807417702	0.012668954972994818
0.22976152895872765	0.008559133663216882
0.23440684886984844	0.010296971389643977
0.22990956944880087	0.02458547988421326
0.22631484152984757	0.015672062406505333
0.22582589261262992	0.018233237533043928
0.23037606870842656	0.024644556400031062
0.2168926230830884	0.01855562567420151
0.22038492808166205	0.015566884790854062
0.22413071645743318	0.01539338624829108
0.2303988660402349	0.011999866199072524
0.22509055421401994	0.007452092086801337
0.21494599702590111	0.011215787120515382
0.21686282268237642	0.00968300493094555
0.21811667077356142	0.010667339752774068
0.21781526634646403	0.01365164228639351
0.2154912533129901	0.007290447175762176
0.2078845915713116	0.019115474177670334
0.21026273474064805	0.021730352512854482
0.2078500081043677	0.017301641823573674
0.20279730302418847	0.014155106425679156
0.2024137220936959	0.012237372766417566
0.2071659505263593	0.012018491775122092
0.2022052035102076	0.012641773954991662
0.2032679516131808	0.011010694183963656
0.20315159046305992	0.018345576610897845
0.1954329499984106	0.01632719697286709
0.18936893092532264	0.011912404338833447
0.190953818327239	0.015506889371927608
0.18752327042916356	0.013635829587935215
0.18412851293868143	0.011740147338891848
0.18080338521539926	0.018142382195025557
0.17701852477275815	0.012123943074179038
0.17889611074878814	0.024181744988748546
0.1792238427254604	0.016692310003088507
0.1811464237435448	0.015222574231768204
0.1884426967391745	0.015155358287725774
0.17769607544379556	0.011121307693516866
0.18131203484445943	0.014624696366357971
0.18107426100516144	0.015033516011629573
0.16979103671877702	0.015171162900256581
0.1626956547252656	0.01138476647097603
0.17739689010807688	0.01871601689084412
0.1776242629028405	0.01673991203689759
0.17842759070862246	0.022935852465951166
0.18288618406384355	0.01634310727013675
0.1802336434953331	0.009484288804216406
0.16869286927967803	0.013413082497678178
0.1665886789209931	0.01712522017722332
0.17019503902237856	0.011175623260871842
0.16940261415103278	0.00704623583489831
0.17110005261805686	0.013012537638862431
0.17015590066296432	0.011360082734074661
0.17538785574353585	0.0153283582074702
0.16726732241190917	0.019720461106828402
0.16344039217635828	0.018705415487904588
0.1590789609098561	0.01090279428891044
0.16572324385142595	0.01539964907338545
0.16136214215481529	0.012283224597039987
0.16152634487710024	0.009744064559541486
0.1571591928846754	0.014195681273795223
0.15801893536370393	0.019853088039853164
0.16632692266538987	0.015185937409370829
0.16467108708862252	0.012683260125225863
0.15364740643748168	0.019119054754605826
0.15138419858161964	0.01664979400454569
0.16121133766123236	0.023904899454564837
0.1526062098851943	0.02265556873350347
0.15028565087848356	0.022551246270494953
0.14370495240795308	0.022360028903138027
0.1484668071698999	0.0159188100514216
0.14953097512900995	0.019109873138433577
0.14662360220249096	0.013884904289798931
0.1423484636010736	0.018661415408275577
0.14986543655516907	0.018391607589136206
0.1478232198968562	0.023581451110403676
0.14204309876225193	0.0209521040310692
0.13583716035113844	0.012891288573741458
0.13619008474734268	0.021653596662840516
0.13711486120079805	0.009325087257064385
0.1370758280943662	0.012334551770789437
0.14209915589448743	0.01755883035284202
0.13793309102733062	0.018394531057736287
0.13645507660210243	0.02286751257366358
0.13866541688669853	0.01776770199721343
0.127164590073002	0.011880026961089423
0.13006059557297533	0.0181440363400673
0.13475651403287586	0.022049017318696313
0.133955339476561	0.01746544589944089
0.1276998561747571	0.014696938385244298
0.13059768172963998	0.009886400598309728
0.13035534674845992	0.015129757829484159
0.11665888011340156	0.01291973703376384
0.12378258953265628	0.013942700696702639
0.12097806125718538	0.00956932812168414
0.12411204487233918	0.01814668109693632
0.12359581711346061	0.013749359371538783
0.11252894593033576	0.01092535244492871
0.12441665022299853	0.009298409687182872
0.12363719087744232	0.009140084122992937
0.11825988238591015	0.014570269185268811
0.12037252782216215	0.010218195638915153
0.12163737937117221	0.019052281858730143
0.1109950150795048	0.023467534305748914
0.11606229236704602	0.024606837248455804
0.11295968605572512	0.010974545026289815
0.1173600002600553	0.010964091841692563
0.11484600186853537	0.016720551166191727
0.1170626203685041	0.018160123913451485
0.1222467350683227	0.015995197690711168
0.11990631750289553	0.015965978891196397
0.11008800850368741	0.010225307169325949
0.09847744519464453	0.02012608014780552
0.10134161088434272	0.015920068838560373
0.10637598036705653	0.01725366498835644
0.09670133590378363	0.0194608545200958
0.09542308500813619	0.017429638851574395
0.09715412777502934	0.018595181298530928
0.1049079976106843	0.013798291150249692
0.10391312331099323	0.013248697138283392
0.10317107383589967	0.01661019154834901
0.1077873798744545	0.012239083019865699
0.1007143409621816	0.01744622517053188
0.09283930653116779	0.01633361833223269
0.09892955257667768	0.021637908571800125
0.09823400399975055	0.022332172086660676
0.09662147835125855	0.017514273429364586
0.09514852822446446	0.020018185910005114
0.0961263186381833	0.016425400261055653
0.08869635391762644	0.022273466579649397
0.08360233274141624	0.015245612446053585
0.0827075158772057	0.01093845596935694
0.08686003264466105	0.02150354620946993
0.09519722537578465	0.02215580804460035
0.09012426471925541	0.015034934058784071
0.08660279657502162	0.01794844915106964
0.09213906494579387	0.018957217215860092
0.0868636454937605	0.02178400385294631
0.0891830301793539	0.01768619169935604
0.08466473309227691	0.009274055074575155
0.09421935238777263	0.01983835494999913
0.09432526099916064	0.021072644729018035
0.09074207719377494	0.016492763223651962
0.08162471323631701	0.013200597547811888
0.08847330333028355	0.014653425723565162
0.08270726780262265	0.018448818158277657
0.08792389002001741	0.016519974827177063
0.08381280327370397	0.016107446365306692
0.07463135927511891	0.016435986807226757
0.08103923705894564	0.012210116961064619
0.08087937464960573	0.010882500180152507
0.08793787159058267	0.02214190908433798
0.0840862402889954	0.019862385597060973
0.08145784878453573	0.015420180442676849
0.08400779398296856	0.017743452873547012
0.08142803459402423	0.021641486623069178
0.08164620602405437	0.01783044011185366
0.07803613417773174	0.015661887535116603
0.07257364281361359	0.019141798784742814
0.07162571349847957	0.022460881321005013
0.0766396735476314	0.018764342849640427
0.080229577562161	0.018429743723001997
0.08115746806639394	0.021052862189267503
0.077776709206518	0.014042215510414149
0.06874829822774528	0.017991203564232623
0.06663062089766711	0.013348266957815798
0.0716647201158411	0.016912073569636664
0.06899664939035728	0.020882886674288764
0.07735757423721555	0.02611077935485246
0.07246264235837827	0.01549301321427882
0.07389622581281839	0.015065476409234254
0.07885293080066284	0.010813253128255422
0.07022474365034846	0.012812500973217567
0.06581100758477514	0.018333012191496738
0.06796378693351955	0.011393942351296859
0.06907845534973756	0.01510363334106353
0.08157016997289555	0.019952581130303248
0.07331109888184897	0.020140641538566827
0.0682706973130637	0.023070222173654106
0.06413057798784202	0.016333779900184444
0.06818956384835198	0.016623295711103426
0.06499204196054675	0.020549637095873582
0.06353939135825096	0.013742333889829702
0.07492406686261195	0.01709980792124611
0.07044423710366207	0.011903575943259448
0.06963133831980166	0.013474093277254183
0.0550323623511957	0.01729896868465784
0.05865792356602476	0.012981251566935663
0.054399669071985644	0.015881527291719537
0.05418295527883001	0.01546199485120437
0.04782599070068072	0.023638454858422166
0.054372891097282494	0.021316046101140993
0.05989720766125178	0.026109523299234112
0.06531327241513049	0.018088277527134967
0.07117989200979705	0.02043878684520248
0.06827957892684704	0.023992269823343904
0.06909481642099842	0.01892853507991632
0.07098187540344833	0.01723042861146397
0.0697160617396409	0.01902316621718909
0.0646795932166289	0.010613090539684964
0.06150186212571936	0.013728979240322122
0.05542662445057615	0.011028963351921902
0.05079746296512072	0.019440651890004667
0.056854629964251405	0.020401165683800408
0.0562423009902379	0.01803930370507332
0.05367266356408794	0.012629755136993647
0.05772873681876678	0.009713454221124133
0.0620887358894428	0.018462297354433846
0.054972055658693265	0.01927426391249044
0.053137728678944084	0.017311742235625014
0.05284133116320726	0.018232935698282004
0.0523344206286139	0.014619567037544119
0.05506904181178811	0.013942550766220507
0.054291998466426704	0.01382001201659569
0.03922325722547919	0.013708507143308558
0.045000957665206426	0.018569877764508955
0.05581209777106442	0.012414039015050502
0.050602385161905725	0.01763837469654327
0.04719977237515442	0.022448374404382285
0.045988084543529005	0.01910694677687415
0.04922707902982777	0.020665710239023093
0.0496021811640357	0.0202288703320045
0.04671175139967473	0.015888372696216194
0.05493028599971199	0.022969310407361963
0.05555589870609936	0.016901265298526737
0.05012109334231849	0.019602168820089864
0.04981054425345248	0.018542085164366295
0.052421798484942196	0.017646277458732942
0.04805244589640241	0.018595452878529924
0.038886566190381194	0.015737093049341497
0.045990329107039284	0.02532830845392201
0.04489046403860079	0.015389250221068218
0.03831944526409708	0.013551163640061035
0.038419516431502584	0.021178990602244596
0.04292323572263107	0.01739003609650996
0.039226652576886435	0.01669518334492978
0.045010717690277466	0.015601380939650106
0.04432936138001041	0.012446778395209109
0.042899488221057526	0.014880940134772523
0.045615580997888275	0.012366171583457783
0.041110856300604744	0.015165167109197488
0.04609771304279013	0.02003790628074982
0.03406945647890536	0.015182303139505353
0.030902198985901057	0.020139382165053774
0.03438110334495946	0.014563280755477245
0.04200689838110401	0.026274513576358006
0.03199865269944138	0.01211481848952928
0.04026139985943004	0.01245440361173597
0.03250563464766708	0.0122314299933959
0.03965918917877958	0.014212124915938212
0.038555156475797006	0.016712837910055213
0.03386615077366949	0.011542431773338108
0.02639960048530412	0.010731129601987644
0.026072213720448163	0.011033095845425422
0.03658235149815003	0.015678354964966196
0.037430939675912434	0.01761301200051835
0.03298192797368504	0.01952035974134612
0.03368125720791491	0.014610175536145738
0.03967419219558767	0.014912767393664397
0.033666726307233344	0.018385821168511965
0.03827596636919155	0.014825638471141505
0.036954348518209945	0.009970577324049936
0.041068004053701465	0.023039421842072458
0.03778661672500407	0.026232356640818376
0.03302256079485534	0.021939547384895917
0.02877707616730408	0.016810805352404402
0.028066455682703724	0.007722797854189523
0.02934134802516101	0.012085496480393155
0.03626365532972746	0.010571057304760012
0.03153471921048971	0.013321644831609893
0.030474099536716565	0.011313941604837513
0.02746377784573123	0.020212876479583492
0.02966415060158032	0.021977390914315515
0.02940939301115535	0.01799413451205637
0.026143318718543945	0.025896278164437625
0.0392940483139334	0.017470416363866467
0.032482634008922165	0.01704536975794881
0.03442701173292876	0.018879765940193634
0.03854365625544075	0.01616667977447666
0.031772246882421945	0.021124427276621796
0.03401159502152204	0.016742436641580417
0.041441486675926044	0.020995743535957175
0.03868841487334872	0.014684250284749695
0.03832396670088881	0.01174753436589423
0.03903504732178627	0.01653081420786123
0.0302131503508547	0.015363061940160615
0.020507443749027778	0.014683945748295903
0.027801698990392497	0.02679856079828454
0.0277214668633289	0.022110347832675736
0.02714344209372125	0.017797667337236294
0.021567413602295856	0.014411707769850226
0.022622173883575587	0.013541034387466412
0.019625088785958828	0.014020316566546969
0.02219676211547807	0.01780000099103694
0.020965916932486665	0.01849428841316218
0.021623614540449528	0.011770580862697866
0.019624457620324002	0.01477041874152635
0.019250582199490607	0.021211219051642884
0.011234351011892126	0.016415784197607274
0.017500491932096098	0.006640004410835226
0.020813422930456456	0.012139582661046604
0.019908555962862916	0.018314975399597103
0.006529509998735092	0.01916211659805038
0.01309981187368349	0.019252052601606146
0.00973407342982159	0.026854399859163512
0.017658070770819913	0.023696147606479125
0.006576074216744959	0.022231356387896906
0.01074388790408375	0.021682356961479222
0.011554509932224111	0.016653521483892562
0.014877811637613666	0.018026086619997786
0.01973338387380567	0.021709984933252834
0.020765789972327447	0.019474699244267694
0.008090364673651453	0.015619706422516139
0.004394454484641765	0.018438216909106138
0.014246977437800018	0.0177653216428706
0.007615430112336938	0.015446464546606737
0.008682158315854586	0.01773863672592548
0.010146995405513868	0.015539574758657625
0.012136813118983717	0.015176997039646251
0.009751327056048205	0.01482852148261072
0.015871818703536066	0.017108237819365137
0.01652549075074307	0.017226285007282547
0.01125608866850691	0.013827384854485862
0.01229981525786827	0.015008820358770695
0.014356226874524553	0.014590132271501024
0.015402419446652087	0.016900309681448275
0.00944946557177417	0.016896431257567537
0.022222169577390073	0.01298581915049371
0.0156840175058078	0.014417042056628998
0.026834103018410427	0.011275523685226248
0.022738658647902484	0.00950745873706618
0.016641621747098267	0.01826590860543369
0.01739852682302534	0.017101903593295865
0.015951756043936945	0.01828530002702352
0.012226759265647594	0.01959346339854325
0.014191384629401681	0.01741058318883216
0.02249684366212086	0.01570708878107771
0.02384260510128177	0.01913370772478938
0.01588255544578778	0.016268015456070473
0.017039142502657232	0.016892373881394276
0.011136758202837355	0.02038468924729565
0.0041186077794264225	0.02059664195454835
0.006984481189498001	0.00827957774797065
0.014975970448378168	0.012807490244319876
0.010518176827415317	0.017483789334667904
0.01487942333955063	0.011567020767760262
0.016763027143382618	0.01916301698593817
0.02342580568820385	0.01633080801146802
0.01163769269798669	0.015558538664194382
0.009469431090084272	0.013324086289169979
0.009180098622449761	0.012199378795636772
0.01370939053691832	0.02831558592098933
0.004512364555459843	0.01973616579203566
0.004604982613809765	0.024055660255581125
0.005404956323846452	0.021664910369763233
0.012918248720504061	0.023241981726372072
0.012705544616456043	0.024280949924881674
0.01415502400853676	0.0211254923106034
0.014382656155341938	0.017749038312449276
0.016743760324221955	0.015214601355909466
0.005277984233866438	0.015243784636074693
0.005994296278176816	0.021441495878194664
0.007576049487118243	0.018257216522945416
0.009174562926097928	0.015440994518577809
0.009794780635988145	0.02137892290804054
0.0064631635761076165	0.016297688587471496
0.008162778246040113	0.026944089922304154
-0.0020215034330959393	0.01680362529280211
0.0037243852476250873	0.009526119443582741
-0.00012331903713256324	0.02108924395495725
0.005000986170878255	0.02336238786639219
0.009653747401308288	0.02343135452362081
0.009065809608724568	0.014254060984417028
0.00027314450147204793	0.019852379450828808
0.010075105479531579	0.012239373238742662
0.013356198269501351	0.015676980641473968
0.012340987874660017	0.015873963827387667
0.004777764747195179	0.013279098633637135
0.0035881366825793563	0.016683586650797146
0.012892105039399662	0.01488306428270714
0.018285845100817648	0.011835842172698995
0.004278668763186212	0.012911994482659212
0.0077011659457115415	0.019231695770329498
0.003922879106101815	0.01748679715938053
0.016845096311952436	0.013125970692192006
0.011781435659109643	0.0097816862681465
0.010639122286938904	0.015190647933408815
0.010261641925735723	0.01894455010165848
0.0037679557430623026	0.017200767914362546
0.001423340112516326	0.015420482272593806
0.0030871061523842017	0.01784013870250714
0.006179617456567275	0.014721184986646166
0.005194701600935265	0.015014291320547187
0.005081026505776303	0.019149242511450348
0.0056908874719991676	0.019031873502916928
0.005945462050698286	0.01876472531767239
0.004052621841435927	0.02522558155425903
0.004848677666706165	0.017329109183383252
0.007344137801267284	0.01820024553128201
0.002685749965931417	0.014315644698078432
-0.014713236761733358	0.013481582498472935
-0.002387595862252602	0.015891281898097628
0.006674857109677482	0.022548988452455877
0.0011277373676193414	0.015132499729664052
0.006744502326574528	0.014722469211006502
-0.0014419514314382945	0.017993376742316047
0.005647726165401488	0.020152991425715274
-0.00940412527433122	0.013907342716285699
0.004809834282084373	0.01635895052138673
0.0016115917222667502	0.012987485612615968
0.0028680523229014966	0.013743478818557652
1.2867956245734852e-05	0.023089586914793098
-0.005612564916370997	0.013197434114043706
-0.010186009098227521	0.018131252993275948
-0.002011372403529484	0.018783351531498457
0.0003119924018487069	0.021676804898314684
0.00268224014048396	0.025063233808457593
0.005993282778237631	0.026791319431919362
0.005264520212469504	0.020048988837641248
-0.012165554419713846	0.021162626918790135
-0.01279883453211082	0.018745996124950273
-0.0056967115518220725	0.017752233047372563
-0.011009003900784941	0.02102254049486309
-0.002499929356259551	0.023079795510507584
0.005915811033331939	0.02142195210530839
0.002573730954105273	0.02335059081829982
-0.0007956644757225754	0.01965364249161999
-0.005234055098065098	0.01582883757687205
-0.003883303543263151	0.01910725483247649
0.00023148825581971124	0.01589046044325993
-0.003600412511893976	0.01920262445776131
0.0035017074678401977	0.015431917728633846
-0.00569228649847007	0.015034802985519295
-0.0048697731212793294	0.014915003969064217
0.0003873524867354097	0.010377422678506096
-7.03489669950576e-05	0.009539837426415723
-0.013623447763804863	0.016092261590399847
-0.012000707212229641	0.014937496938390991
-0.009548187880137528	0.020688488706462716
-0.004898955960797781	0.016036152076019824
0.00035653553594230567	0.010793203704582182
-0.003833776472765589	0.012279388663157205
0.0047252639001193275	0.01550958248684411
-0.0028552841570037373	0.018493645661252223
-0.005722347346284275	0.011775323651071203
-0.01376929491875759	0.017941751919532897
-0.007969510217399821	0.015319026166717762
-0.007158137348407284	0.020363519163058893
-0.003649955242547643	0.019552184379615863
0.0034490263266477666	0.018284705992728793
-0.003397852804289221	0.021949920310838027
-0.004587400924827329	0.020628167795648893
-0.009682543821488154	0.024718863217322723
-0.0037284747341033682	0.01039225801033845
-0.0048392068844012315	0.01906859665474771
-0.008019015000001578	0.016087433066019896
-0.01111676805229266	0.01942537146749755
-0.0053911474924509244	0.017099559405895373
-0.01000431281890427	0.019108671878118415
-0.012884887215997051	0.014900578539558203
-0.014042190681964101	0.01673189382977015
-0.008258217624244762	0.017304122023408672
-0.008445857110860412	0.010920148334991884
-0.008961008386519484	0.01467201644552372
-0.001740277968851783	0.01792913472849975
-0.004368663996712774	0.012109602050189518
-0.019934224894960974	0.025966182158269565
-0.019116525943695332	0.02351526073065569
-0.028083137744108942	0.02036210525476031
-0.01373785545411817	0.015202079506531394
-0.007590099699980096	0.019097252417569897
-0.0037694840367081457	0.009246205630008619
-0.00802271589007832	0.012591901701885145
-0.018190281307747923	0.017007206990253657
-0.023466873089076544	0.02418009699039676
-0.02145068298185741	0.02001257162875411
-0.0048360489853108216	0.02603732814631552
-0.010821427519196422	0.018325106151480176
-0.0063409780090053075	0.0208733424206756
-0.01427781845316256	0.015808562230850105
-0.009539175372188714	0.02153381065737742
-0.008173812758356625	0.020370334753262533
-0.005319198330931983	0.020814246843510405
-0.0008148131573319985	0.02041620639810819
-0.017843680114032805	0.015790215344648466
-0.014993786770557977	0.015849744270773906
-0.014131745687172579	0.01942019992816611
-0.020474879585384305	0.025054537146608394
-0.017195990300548164	0.01964508157711077
-0.01131052516752908	0.019295491723207544
-0.01653864322333596	0.017001623469092637
-0.018824815408916677	0.011572243970832936
-0.012614744574874496	0.013444886873203223
-0.0032526574424583143	0.016175322088617737
-0.009491677711371545	0.02041316310627651
-0.009888706709478123	0.017490799429157048
-0.014511940721927036	0.020200361899338957
-0.017831391058942263	0.025309430910750812
-0.018836340891457463	0.014224331152848584
-0.010953268187497606	0.01742239826914479
-0.01941836155143567	0.013147281849600881
-0.021464317362773183	0.022787521605574703
-0.012279920382998561	0.020303362568530537
-0.010152802515019922	0.022590901860264644
-0.007851825105853732	0.019810317565668773
-0.000341981777700207	0.02581657025595482
-0.00863494968342774	0.023339501198408344
-0.011548764727746642	0.01524146303247305
-0.009027670909983321	0.023996381137574786
-0.016884731814617696	0.015444831354659414
-0.015306649196497171	0.01456251288920417
-0.011968474462001652	0.014268004181506701
-0.01827690231816411	0.012810135661535391
-0.011847665404724895	0.012536930573531996
-0.007041310859124188	0.014997289861727488
-0.003958416989603176	0.023619978856961325
-0.007938807524288504	0.017288141984315546
-0.014136095543585202	0.013850787240380562
-0.012002674813344402	0.016095024755855853
-0.012486851504936582	0.016827616350772
-0.012876185519795191	0.01569390666983706
-0.008874353188540917	0.012602503204705608
-0.013377111258340162	0.01970579934971036
-0.016930966872019663	0.015774393720142242
-0.013228215857091103	0.018314987570132037
-0.024263870755933874	0.01899037170787655
-0.028086240804387978	0.024170165653084198
-0.019438748344948728	0.02092935766122207
-0.021819131558800747	0.021349778240002778
-0.017686822842549403	0.019665225689846223
-0.015817754092941595	0.01776602148170665
-0.009005693652362813	0.0164190527435968
-0.00776248513638794	0.020528436602783983
-0.02286829161695938	0.019805716121277392
-0.007020508178909259	0.02866387358501074
-0.005930390400711858	0.013112977340378085
-0.0025993407350679482	0.010153673281783725
-0.009769035990858843	0.017094099509295548
-0.013298958225257196	0.016779280604106987
-0.016188896924757345	0.01527829203620626
-0.014633090210272901	0.008555316769577565
-0.0202522476093575	0.013144308575994208
-0.02296234391173519	0.017588776712561174
-0.021317709023109033	0.016830319965520542
-0.022788434213498503	0.023043815944603793
-0.014313633269590901	0.019784908168932785
-0.02073479145604391	0.023018052552673113
-0.016841447588368374	0.023585115403365473
-0.031294343855555753	0.015985597854761
-0.0168259947157854	0.015886545937815463
-0.012534112548328974	0.014535358042998306
-0.017198013708356427	0.021394872618830812
-0.015255807752893175	0.030474581254751994
-0.016613399624474574	0.021232617557961592
-0.015693554384957682	0.017765779860186248
-0.019071598351894568	0.022664139959190893
-0.014328718171748606	0.015642162844092613
-0.01375410340218704	0.016946828613126668
-0.01230084310779532	0.01566427464055876
-0.019491735002655775	0.009543936840838225
-0.02134829484527277	0.008370657203086095
-0.02026908781264553	0.016761807210849616
-0.020105360030810766	0.0193019870328894
-0.013734924681632909	0.015144961172307006
-0.017791333725494074	0.014090687240789242
-0.01140512009694762	0.01098851373385507
-0.010635468104268578	0.02082350303609423
-0.011516174360509855	0.020092170953718624
-0.0179882053534496	0.02428925658454849
-0.024764755494875012	0.019280899170315995
-0.02842718680360584	0.01657240550985027
-0.020988617556107238	0.020083701757350504
-0.020803740879799647	0.013380345501305015
