	KL	sub	supra	min_pos	median	mean	lower	upper	classif
1	0.012231037310531163	3.5072785428016386	15.860310810056863	0	6871	12885	1098	44152	Pass
2	0.14099679792591485	1.482868236030476	11.092807205309292	0	10410	18134	1839	58423	Possible loss
3	0.008763267139484526	3.5286036166459205	15.592167950379427	1306	8723	15722	1465	52583	Pass
4	0.008119038152538754	3.1155752743945424	15.269689733199069	1598	9025	18053	1312	62991	Pass
5	0.007761771114139358	3.3145743157739043	15.14377066591269	450	8729	15743	1453	51761	Pass
6	0.009753383223213398	3.3606804751519546	15.759890059833225	0	7803	15610	1131	54345	Pass
7	0.009459538451286881	3.3787457230766647	15.39974126145399	1456	8664	15065	1539	48982	Pass
8	0.012244275791549684	3.5065330433582824	15.40602839894454	1543	8240	15800	1264	54008	Pass
9	0.01731892371274918	2.8570795808964773	14.815245001222724	1387	7534	14193	1179	48152	Pass
10	0.015020952366638017	3.2559320382696875	15.83477429736394	0	7117	13708	1079	47250	Pass
11	0.026587590707510614	3.6676624259696835	16.396972159929177	0	7886	14763	1268	50240	Pass
12	0.07594789201783891	4.415108436846886	17.48246417378008	0	6365	11193	1103	36239	Possible gain
13	0.017768903413319933	2.9670231212227804	14.679119544872268	0	9135	18199	1328	63320	Pass
14	0.01650685328032304	3.080095720669039	14.673889078989436	0	8030	13811	1455	44786	Pass
15	0.024913619961759826	3.5324668864509636	16.208130143777396	0	7301	17065	855	62003	Pass
16	0.024807502700754294	2.893411390142825	14.343358221030703	1111	7535	14953	1094	51553	Pass
17	0.026071717499955033	2.7542588289488474	14.3611059532156	0	7855	14135	1332	46601	Pass
18	0.15777188107540344	1.4749035895769484	11.234699431791572	0	12211	21196	2168	69251	Possible loss
19	0.04466068306181149	3.8686666607626083	15.50414044789056	1598	5707	8653	1262	25712	Fail
20	0.025760506337361645	2.9201509508059758	15.256192364376357	1272	7784	18223	907	67213	Pass
21	0.1358972236999898	4.561851124188359	17.486082323941922	1327	9986	13210	2924	34024	Fail
22	0.10632287769299441	2.347837997500605	13.294489585313507	0	10095	22282	1281	79867	Possible loss
