	KL	sub	supra	min_pos	median	mean	lower	upper	classif
1	0.008592829619987245	1.2977008714320828	14.722187057060992	558	9214	16821	1507	56293	Pass
2	0.0067359261637558576	1.4677161971643917	14.146351124269481	1576	9387	16289	1674	52855	Pass
3	0.008713208898465523	1.2164959047179842	14.66574462097734	529	9030	18264	1278	63663	Pass
4	0.010313534605545299	1.076004786085166	13.996722917598298	1598	10882	21159	1624	72830	Pass
5	0.00910841449594768	1.2155554157604156	13.971002203274232	0	9790	17941	1593	60250	Pass
6	0.009826558800794983	1.27001528681859	14.383169267123415	1573	10192	19004	1618	64080	Pass
7	0.010427366428849415	1.1637126827302051	13.502871691138914	0	9422	15914	1735	51069	Pass
8	0.009663620830482843	1.1433354478380267	14.54730997430326	745	9537	20620	1238	72990	Pass
9	0.023792732936873544	0.9724365247689191	12.791560636751626	0	9272	15053	1821	47241	Pass
10	0.014695090127496566	1.2313959764787983	14.49884245440675	1152	8671	14092	1722	43941	Pass
11	0.013253166041089101	1.4680987188853276	14.509195251233825	0	8662	16352	1353	55717	Pass
12	0.051904457524908194	2.1642560824656876	16.063091356792413	0	7445	12656	1357	40271	Possible gain
13	0.02105524186681729	1.0740704461256936	13.729570959377675	0	11162	19659	1926	64351	Pass
14	0.015577185544151089	1.4351865262574046	13.896272411737394	631	9563	15995	1807	51014	Pass
15	0.01957252490559153	1.7206149040439298	14.781791383058348	1369	10529	19279	1730	64015	Pass
16	0.04186503852273909	1.9364296789197946	15.92001679204314	0	8111	15704	1218	53781	Possible gain
17	0.01900042970039968	1.123863927659352	13.530045107469945	1470	8854	14886	1641	47164	Pass
18	0.01958273087473536	1.4545009120055523	14.052346177253721	826	10737	20218	1679	69092	Pass
19	0.0396515308848749	1.1894216709506988	14.076548321575729	312	5814	9664	1106	30315	Fail
20	0.02395810551200797	1.5325832049255474	13.82592957125475	923	9936	17136	1786	54380	Pass
21	0.09492468640509683	1.662875181680909	15.081636717920826	1018	9026	13666	2011	40444	Fail
22	0.04765859523516531	1.1383447743092665	14.40131601013633	1335	9222	16184	1626	52915	Fail
