	KL	sub	supra	min_pos	median	mean	lower	upper	classif
1	0.008298074297217973	0.8050251216410444	12.919125848879473	1081	8785	14669	1660	46688	Pass
2	0.007875905938688501	1.2162702027723569	13.332512769690695	0	9563	16012	1773	50061	Pass
3	0.007514483019331511	1.16198696245847	13.216589011069697	1236	10244	17314	1890	55512	Pass
4	0.00847471430469749	0.9398230778509413	13.238727119848374	1579	11240	19514	2010	63248	Pass
5	0.009522704946970509	0.9993659846417735	12.519031984011548	0	10555	17512	1996	55127	Pass
6	0.019617543432602132	0.5162135628826592	12.568549105280226	993	10048	17515	1774	57358	Pass
7	0.010114159726981401	0.8494687208112159	12.7462056758975	0	10068	16334	2000	50925	Pass
8	0.02752180182596096	1.6214112749653422	15.30108801008565	0	9686	17126	1675	56246	Possible gain
9	0.016720608844009714	0.8368909203131345	12.441016648515205	0	10265	17242	1910	54534	Pass
10	0.016098498829788345	0.7465569203775919	13.80389294613131	972	9501	17614	1529	58018	Pass
11	0.011351935693034162	1.1009391241259001	13.151772859919593	1282	10182	17686	1809	57309	Pass
12	0.04662910070740773	1.6991588896415344	15.4584772298887	0	8262	14324	1479	46232	Possible gain
13	0.02151067187839536	0.6312602984239435	12.422274987438758	0	11611	20397	2037	66376	Pass
14	0.015512472415125059	0.9571409058596014	12.99513208097141	522	10306	18143	1783	58862	Pass
15	0.0163002184311984	1.1301947247323234	13.277620652267546	1148	10866	19763	1802	65664	Pass
16	0.041763321862012155	1.6773013663681864	14.818566249369724	0	8035	13409	1530	42794	Possible gain
17	0.01764403153187621	0.9471313216335977	12.577960359088328	1032	8494	13344	1766	40999	Pass
18	0.017766190904612008	0.865628648186072	13.483472737450395	1581	11076	22989	1500	81218	Pass
19	0.03040436276930278	1.0920663721536314	13.248903692633025	0	7558	12501	1438	39297	Pass
20	0.023348933610436988	0.9997881127367885	12.893640333165791	898	10093	17861	1745	58143	Pass
21	0.13856293334487793	2.9050634799502735	14.881367830799363	1266	9720	11153	4108	23060	Fail
22	0.05190376077250545	0.6747019974175625	11.521636205371973	0	9960	16967	1815	54610	Fail
