	KL	sub	supra	min_pos	median	mean	lower	upper	classif
1	0.008497779850656879	2.1604939215379835	13.922496263754777	0	9010	14584	1793	44955	Pass
2	0.09309048117531868	3.492395148342224	16.541268243155333	0	8068	14170	1412	46405	Possible gain
3	0.11836529466346173	0.6122351502432934	9.387250005675153	0	11621	16911	2788	48474	Possible loss
4	0.008294278276017863	2.2294993463362456	13.453130284286221	697	11448	19475	2089	62374	Pass
5	0.009506564823868227	2.0154446763249814	12.896775166960065	0	10135	16551	1993	51251	Pass
6	0.008835051052000253	2.371254130629537	13.67736376751222	1598	9945	15886	2023	49089	Pass
7	0.009080036238968265	2.197960443082277	13.788725189227012	751	9958	16350	1943	51500	Pass
8	0.013374044594614113	2.333252184649849	13.65204679766191	1598	9521	15724	1826	50042	Pass
9	0.02106147572568807	1.8058288122835373	12.589841751284187	0	10536	16224	2284	48387	Pass
10	0.015458878424380866	2.1750263862825863	14.49758204269419	0	9753	16904	1735	54730	Pass
11	0.02292159837437942	2.699205293559043	14.344384535740323	0	9046	14279	1871	43827	Pass
12	0.08904698389433688	3.40840696407043	16.46472968782724	0	7887	13442	1426	43303	Possible gain
13	0.01617361120611615	1.8553401591146974	13.03893951840622	692	10282	17707	1872	56829	Pass
14	0.014943903383667691	2.164565164272667	13.607597148045562	176	9925	15947	1980	48985	Pass
15	0.01695731493749029	2.1754427924537794	13.568706155584564	1592	9390	15549	1811	49215	Pass
16	0.03224685242607562	1.5812094482409371	12.137049587509196	0	9446	13721	2276	39186	Pass
17	0.03628620350173067	1.367576374712053	11.708810101296272	0	9049	13511	2078	39189	Pass
18	0.019946391477788896	2.233788257834604	13.425883991117955	783	10970	18410	2078	58935	Pass
19	0.040217234620824015	1.854803447616729	13.71941699599753	702	5958	8357	1563	23115	Pass
20	0.02531420601184617	2.298051904969074	13.416638709177391	1143	10643	18102	1937	57659	Pass
21	0.18375667588876501	3.273974538389801	18.390785695675017	1042	11650	18188	2460	55564	Fail
22	0.07541298393358925	1.4099685313015593	11.116377146879955	0	9754	14815	2181	43945	Fail
